Datum;Sat;Temp;Potrosnja
11.7.2005;10;78;20338
11.7.2005;11;80;21559
11.7.2005;12;83;22504
11.7.2005;13;86;23086
11.7.2005;14;88;23673
11.7.2005;15;89;23990
11.7.2005;16;89;24129
11.7.2005;17;90;24255
11.7.2005;18;90;24092
11.7.2005;19;88;23544
11.7.2005;20;86;22817
11.7.2005;21;82;22482
11.7.2005;22;79;21716
11.7.2005;23;75;19389
11.7.2005;24;73;16944
12.7.2005;1;71;15247
12.7.2005;2;70;14271
12.7.2005;3;68;13679
12.7.2005;4;67;13326
12.7.2005;5;65;13313
12.7.2005;6;65;13739
12.7.2005;7;64;15227
12.7.2005;8;66;17245
12.7.2005;9;69;18561
12.7.2005;10;70;19370
12.7.2005;11;72;20146
12.7.2005;12;74;20712
12.7.2005;13;75;20926
12.7.2005;14;77;21406
12.7.2005;15;77;21742
12.7.2005;16;78;21679
12.7.2005;17;78;21457
12.7.2005;18;77;21152
12.7.2005;19;75;20382
12.7.2005;20;73;19445
12.7.2005;21;71;19264
12.7.2005;22;68;18582
12.7.2005;23;67;16745
12.7.2005;24;66;14718
13.7.2005;1;65;13511
13.7.2005;2;65;12760
13.7.2005;3;64;12355
13.7.2005;4;64;12135
13.7.2005;5;64;12263
13.7.2005;6;64;12909
13.7.2005;7;63;14410
13.7.2005;8;64;16258
13.7.2005;9;65;17516
13.7.2005;10;68;18361
13.7.2005;11;70;19077
13.7.2005;12;71;19403
13.7.2005;13;72;19569
13.7.2005;14;74;19783
13.7.2005;15;74;19831
13.7.2005;16;75;19794
13.7.2005;17;74;19826
13.7.2005;18;74;19644
13.7.2005;19;73;19161
13.7.2005;20;73;18747
13.7.2005;21;72;18847
13.7.2005;22;70;18421
13.7.2005;23;69;16769
13.7.2005;24;68;14990
14.7.2005;1;68;13717
14.7.2005;2;68;13004
14.7.2005;3;68;12607
14.7.2005;4;68;12485
14.7.2005;5;68;12667
14.7.2005;6;68;13478
14.7.2005;7;68;15047
14.7.2005;8;68;17361
14.7.2005;9;70;18464
14.7.2005;10;72;19434
14.7.2005;11;75;20135
14.7.2005;12;77;20978
14.7.2005;13;78;21515
14.7.2005;14;79;21985
14.7.2005;15;81;22370
14.7.2005;16;81;22547
14.7.2005;17;82;22575
14.7.2005;18;82;22439
14.7.2005;19;81;22019
14.7.2005;20;80;21479
14.7.2005;21;78;21412
14.7.2005;22;76;20877
14.7.2005;23;75;18979
14.7.2005;24;74;16872
15.7.2005;1;73;15399
15.7.2005;2;72;14496
15.7.2005;3;71;13964
15.7.2005;4;72;13674
15.7.2005;5;71;13790
15.7.2005;6;71;14463
15.7.2005;7;71;16081
15.7.2005;8;72;18107
15.7.2005;9;74;19683
15.7.2005;10;77;20923
15.7.2005;11;80;21930
15.7.2005;12;81;22642
15.7.2005;13;81;23069
15.7.2005;14;82;23465
15.7.2005;15;82;23578
15.7.2005;16;83;23565
15.7.2005;17;83;23405
15.7.2005;18;81;22881
15.7.2005;19;81;21970
15.7.2005;20;79;21150
15.7.2005;21;74;20870
15.7.2005;22;73;20332
15.7.2005;23;72;18601
15.7.2005;24;71;16608
16.7.2005;1;71;15166
16.7.2005;2;70;14296
16.7.2005;3;69;13688
16.7.2005;4;69;13341
16.7.2005;5;69;13228
16.7.2005;6;68;13323
16.7.2005;7;69;13931
16.7.2005;8;70;15199
16.7.2005;9;71;16793
16.7.2005;10;74;18212
16.7.2005;11;75;19245
16.7.2005;12;77;20004
16.7.2005;13;79;20330
16.7.2005;14;80;20522
16.7.2005;15;80;20611
16.7.2005;16;81;20664
16.7.2005;17;81;20692
16.7.2005;18;82;20560
16.7.2005;19;81;20071
16.7.2005;20;79;19491
16.7.2005;21;76;19500
16.7.2005;22;75;19177
16.7.2005;23;74;17781
16.7.2005;24;73;16201
17.7.2005;1;72;14940
17.7.2005;2;72;14098
17.7.2005;3;72;13583
17.7.2005;4;72;13243
17.7.2005;5;71;13084
17.7.2005;6;71;13086
17.7.2005;7;71;13379
17.7.2005;8;71;14256
17.7.2005;9;72;15545
17.7.2005;10;73;16759
17.7.2005;11;74;17795
17.7.2005;12;77;18520
17.7.2005;13;76;19026
17.7.2005;14;79;19246
17.7.2005;15;80;19359
17.7.2005;16;79;19489
17.7.2005;17;80;19678
17.7.2005;18;79;19863
17.7.2005;19;77;19791
17.7.2005;20;77;19627
17.7.2005;21;75;19902
17.7.2005;22;75;19663
17.7.2005;23;75;18108
17.7.2005;24;74;16484
18.7.2005;1;74;15308
18.7.2005;2;74;14648
18.7.2005;3;74;14265
18.7.2005;4;74;14144
18.7.2005;5;74;14390
18.7.2005;6;74;15261
18.7.2005;7;74;16943
18.7.2005;8;74;19015
18.7.2005;9;74;20469
18.7.2005;10;76;21418
18.7.2005;11;76;22210
18.7.2005;12;79;22834
18.7.2005;13;80;23336
18.7.2005;14;82;23931
18.7.2005;15;84;24249
18.7.2005;16;82;24188
18.7.2005;17;82;24121
18.7.2005;18;82;23821
18.7.2005;19;81;23377
18.7.2005;20;80;23051
18.7.2005;21;78;22998
18.7.2005;22;77;22059
18.7.2005;23;76;20012
18.7.2005;24;76;17964
19.7.2005;1;76;16553
19.7.2005;2;75;15713
19.7.2005;3;74;15179
19.7.2005;4;75;14925
19.7.2005;5;75;15068
19.7.2005;6;74;15836
19.7.2005;7;74;17546
19.7.2005;8;75;19629
19.7.2005;9;76;21244
19.7.2005;10;79;22637
19.7.2005;11;82;24021
19.7.2005;12;86;25168
19.7.2005;13;87;25917
19.7.2005;14;88;26543
19.7.2005;15;89;26736
19.7.2005;16;89;26648
19.7.2005;17;86;26293
19.7.2005;18;84;25573
19.7.2005;19;83;24458
19.7.2005;20;82;23842
19.7.2005;21;81;23752
19.7.2005;22;79;23054
19.7.2005;23;79;20934
19.7.2005;24;77;18743
20.7.2005;1;77;17157
20.7.2005;2;76;16172
20.7.2005;3;75;15460
20.7.2005;4;73;15008
20.7.2005;5;73;14945
20.7.2005;6;72;15501
20.7.2005;7;72;17014
20.7.2005;8;74;19173
20.7.2005;9;76;20842
20.7.2005;10;80;22210
20.7.2005;11;83;23371
20.7.2005;12;84;24113
20.7.2005;13;85;24416
20.7.2005;14;86;24745
20.7.2005;15;87;24870
20.7.2005;16;86;24967
20.7.2005;17;87;24983
20.7.2005;18;86;24725
20.7.2005;19;85;24070
20.7.2005;20;84;23218
20.7.2005;21;81;22837
20.7.2005;22;78;22134
20.7.2005;23;76;19981
20.7.2005;24;75;17606
21.7.2005;1;73;15961
21.7.2005;2;72;14954
21.7.2005;3;70;14340
21.7.2005;4;69;13904
21.7.2005;5;67;13901
21.7.2005;6;67;14464
21.7.2005;7;67;15950
21.7.2005;8;69;18012
21.7.2005;9;73;19582
21.7.2005;10;76;20808
21.7.2005;11;78;21882
21.7.2005;12;80;22664
21.7.2005;13;81;23128
21.7.2005;14;81;23588
21.7.2005;15;82;23849
21.7.2005;16;83;24083
21.7.2005;17;85;24126
21.7.2005;18;84;23780
21.7.2005;19;82;23076
21.7.2005;20;79;22350
21.7.2005;21;78;22130
21.7.2005;22;75;21477
21.7.2005;23;74;19479
21.7.2005;24;74;17345
22.7.2005;1;72;15680
22.7.2005;2;71;14670
22.7.2005;3;70;14031
22.7.2005;4;69;13669
22.7.2005;5;69;13674
22.7.2005;6;68;14264
22.7.2005;7;68;15810
22.7.2005;8;71;18029
22.7.2005;9;74;19837
22.7.2005;10;78;21305
22.7.2005;11;81;22613
22.7.2005;12;84;23514
22.7.2005;13;86;24084
22.7.2005;14;86;24597
22.7.2005;15;85;24888
22.7.2005;16;86;24912
22.7.2005;17;86;24821
22.7.2005;18;86;24431
22.7.2005;19;84;23650
22.7.2005;20;82;22805
22.7.2005;21;77;22432
22.7.2005;22;74;21303
22.7.2005;23;71;19277
22.7.2005;24;71;17266
23.7.2005;1;70;15635
23.7.2005;2;69;14662
23.7.2005;3;68;13974
23.7.2005;4;68;13499
23.7.2005;5;68;13301
23.7.2005;6;67;13280
23.7.2005;7;66;13848
23.7.2005;8;68;15187
23.7.2005;9;70;16751
23.7.2005;10;73;17990
23.7.2005;11;75;18659
23.7.2005;12;78;18929
23.7.2005;13;79;18929
23.7.2005;14;80;18877
23.7.2005;15;81;18841
23.7.2005;16;81;18872
23.7.2005;17;82;18884
23.7.2005;18;81;18817
23.7.2005;19;80;18371
23.7.2005;20;79;17752
23.7.2005;21;76;17623
23.7.2005;22;73;17258
23.7.2005;23;71;15892
23.7.2005;24;69;14347
24.7.2005;1;67;13126
24.7.2005;2;66;12309
24.7.2005;3;64;11722
24.7.2005;4;62;11377
24.7.2005;5;62;11230
24.7.2005;6;61;11141
24.7.2005;7;60;11423
24.7.2005;8;64;12473
24.7.2005;9;67;13881
24.7.2005;10;71;15046
24.7.2005;11;74;15868
24.7.2005;12;75;16491
24.7.2005;13;77;16837
24.7.2005;14;78;17067
24.7.2005;15;79;17254
24.7.2005;16;79;17540
24.7.2005;17;80;17928
24.7.2005;18;79;18219
24.7.2005;19;78;18117
24.7.2005;20;78;17696
24.7.2005;21;75;17959
24.7.2005;22;73;17742
24.7.2005;23;71;16245
24.7.2005;24;69;14718
25.7.2005;1;69;13690
25.7.2005;2;69;12955
25.7.2005;3;69;12625
25.7.2005;4;69;12540
25.7.2005;5;70;12806
25.7.2005;6;70;13634
25.7.2005;7;70;15266
25.7.2005;8;71;17276
25.7.2005;9;73;18849
25.7.2005;10;75;19870
25.7.2005;11;76;20619
25.7.2005;12;77;20979
25.7.2005;13;77;21122
25.7.2005;14;79;21513
25.7.2005;15;81;21863
25.7.2005;16;82;22225
25.7.2005;17;84;22689
25.7.2005;18;84;22968
25.7.2005;19;85;22757
25.7.2005;20;84;22187
25.7.2005;21;81;22234
25.7.2005;22;78;21567
25.7.2005;23;76;19426
25.7.2005;24;74;17236
26.7.2005;1;72;15657
26.7.2005;2;71;14711
26.7.2005;3;70;14125
26.7.2005;4;69;13779
26.7.2005;5;67;13803
26.7.2005;6;67;14364
26.7.2005;7;67;15947
26.7.2005;8;70;18160
26.7.2005;9;75;19935
26.7.2005;10;78;21466
26.7.2005;11;81;22812
26.7.2005;12;84;23813
26.7.2005;13;88;24388
26.7.2005;14;89;24955
26.7.2005;15;90;25302
26.7.2005;16;91;25480
26.7.2005;17;90;25555
26.7.2005;18;90;25361
26.7.2005;19;88;24752
26.7.2005;20;86;24052
26.7.2005;21;83;24004
26.7.2005;22;80;23179
26.7.2005;23;79;21077
26.7.2005;24;78;18994
27.7.2005;1;77;17451
27.7.2005;2;77;16541
27.7.2005;3;76;15989
27.7.2005;4;76;15632
27.7.2005;5;75;15728
27.7.2005;6;75;16429
27.7.2005;7;75;17993
27.7.2005;8;76;20323
27.7.2005;9;80;22099
27.7.2005;10;82;23544
27.7.2005;11;85;24785
27.7.2005;12;87;25745
27.7.2005;13;89;26391
27.7.2005;14;90;26743
27.7.2005;15;91;26885
27.7.2005;16;91;26876
27.7.2005;17;89;26645
27.7.2005;18;85;25817
27.7.2005;19;81;24531
27.7.2005;20;78;23407
27.7.2005;21;77;22963
27.7.2005;22;76;21809
27.7.2005;23;74;19611
27.7.2005;24;71;17394
28.7.2005;1;70;15772
28.7.2005;2;69;14793
28.7.2005;3;67;14163
28.7.2005;4;67;13765
28.7.2005;5;66;13726
28.7.2005;6;65;14281
28.7.2005;7;64;15548
28.7.2005;8;64;17076
28.7.2005;9;66;18058
28.7.2005;10;67;18698
28.7.2005;11;69;19193
28.7.2005;12;71;19498
28.7.2005;13;72;19638
28.7.2005;14;73;19827
28.7.2005;15;73;19852
28.7.2005;16;74;19868
28.7.2005;17;74;19847
28.7.2005;18;74;19580
28.7.2005;19;74;18986
28.7.2005;20;72;18371
28.7.2005;21;70;18427
28.7.2005;22;67;17879
28.7.2005;23;65;16171
28.7.2005;24;65;14335
29.7.2005;1;64;13096
29.7.2005;2;63;12377
29.7.2005;3;62;11963
29.7.2005;4;62;11752
29.7.2005;5;62;11860
29.7.2005;6;62;12480
29.7.2005;7;61;13882
29.7.2005;8;63;15858
29.7.2005;9;66;17309
29.7.2005;10;70;18435
29.7.2005;11;73;19281
29.7.2005;12;77;19822
29.7.2005;13;78;20028
29.7.2005;14;79;20280
29.7.2005;15;80;20371
29.7.2005;16;81;20401
29.7.2005;17;82;20380
29.7.2005;18;81;20129
29.7.2005;19;81;19590
29.7.2005;20;80;19057
29.7.2005;21;77;19148
29.7.2005;22;75;18634
29.7.2005;23;73;17132
29.7.2005;24;72;15499
30.7.2005;1;70;14176
30.7.2005;2;70;13400
30.7.2005;3;69;12848
30.7.2005;4;68;12516
30.7.2005;5;67;12354
30.7.2005;6;67;12512
30.7.2005;7;66;12932
30.7.2005;8;66;14067
30.7.2005;9;67;15340
30.7.2005;10;68;16401
30.7.2005;11;71;17089
30.7.2005;12;74;17548
30.7.2005;13;76;17784
30.7.2005;14;78;17934
30.7.2005;15;78;18011
30.7.2005;16;79;18119
30.7.2005;17;79;18241
30.7.2005;18;79;18241
30.7.2005;19;78;17942
30.7.2005;20;76;17503
30.7.2005;21;73;17665
30.7.2005;22;71;17279
30.7.2005;23;70;15968
30.7.2005;24;68;14538
31.7.2005;1;67;13306
31.7.2005;2;66;12526
31.7.2005;3;65;12025
31.7.2005;4;65;11695
31.7.2005;5;65;11619
31.7.2005;6;65;11643
31.7.2005;7;64;11847
31.7.2005;8;65;12755
31.7.2005;9;67;13992
31.7.2005;10;68;15014
31.7.2005;11;68;15767
31.7.2005;12;68;16260
31.7.2005;13;69;16528
31.7.2005;14;70;16594
31.7.2005;15;71;16551
31.7.2005;16;71;16526
31.7.2005;17;71;16653
31.7.2005;18;72;16815
31.7.2005;19;70;16683
31.7.2005;20;69;16525
31.7.2005;21;67;16969
31.7.2005;22;67;16519
31.7.2005;23;67;15141
31.7.2005;24;66;13744
1.8.2005;1;66;12720
1.8.2005;2;65;12150
1.8.2005;3;65;11888
1.8.2005;4;65;11825
1.8.2005;5;65;12038
1.8.2005;6;65;12948
1.8.2005;7;64;14389
1.8.2005;8;65;16258
1.8.2005;9;67;17492
1.8.2005;10;66;18399
1.8.2005;11;68;19119
1.8.2005;12;71;19669
1.8.2005;13;74;20070
1.8.2005;14;78;20669
1.8.2005;15;79;20971
1.8.2005;16;81;21280
1.8.2005;17;81;21406
1.8.2005;18;81;21370
1.8.2005;19;80;20879
1.8.2005;20;79;20388
1.8.2005;21;76;20496
1.8.2005;22;74;19563
1.8.2005;23;73;17679
1.8.2005;24;72;15736
2.8.2005;1;70;14354
2.8.2005;2;69;13532
2.8.2005;3;69;13023
2.8.2005;4;68;12835
2.8.2005;5;68;13004
2.8.2005;6;67;13748
2.8.2005;7;68;15291
2.8.2005;8;69;17439
2.8.2005;9;72;19203
2.8.2005;10;75;20784
2.8.2005;11;79;22080
2.8.2005;12;81;22698
2.8.2005;13;83;23130
2.8.2005;14;84;23600
2.8.2005;15;84;23884
2.8.2005;16;87;24127
2.8.2005;17;87;24268
2.8.2005;18;87;24018
2.8.2005;19;86;23330
2.8.2005;20;84;22682
2.8.2005;21;81;22639
2.8.2005;22;78;21589
2.8.2005;23;77;19466
2.8.2005;24;77;17266
3.8.2005;1;76;15809
3.8.2005;2;74;14861
3.8.2005;3;73;14195
3.8.2005;4;72;13834
3.8.2005;5;70;13850
3.8.2005;6;69;14534
3.8.2005;7;69;16013
3.8.2005;8;72;18144
3.8.2005;9;76;19914
3.8.2005;10;80;21343
3.8.2005;11;82;22455
3.8.2005;12;84;23237
3.8.2005;13;85;23817
3.8.2005;14;85;24442
3.8.2005;15;85;24695
3.8.2005;16;86;24716
3.8.2005;17;85;24671
3.8.2005;18;85;24336
3.8.2005;19;83;23556
3.8.2005;20;80;22798
3.8.2005;21;78;22788
3.8.2005;22;76;21687
3.8.2005;23;74;19568
3.8.2005;24;72;17359
4.8.2005;1;71;15852
4.8.2005;2;71;14913
4.8.2005;3;69;14345
4.8.2005;4;68;13961
4.8.2005;5;68;13981
4.8.2005;6;67;14642
4.8.2005;7;67;16147
4.8.2005;8;69;18137
4.8.2005;9;71;19731
4.8.2005;10;74;20966
4.8.2005;11;76;22110
4.8.2005;12;78;23030
4.8.2005;13;80;23573
4.8.2005;14;81;24087
4.8.2005;15;82;24422
4.8.2005;16;84;24497
4.8.2005;17;83;24468
4.8.2005;18;84;24096
4.8.2005;19;82;23298
4.8.2005;20;80;22472
4.8.2005;21;79;22484
4.8.2005;22;77;21620
4.8.2005;23;75;19542
4.8.2005;24;73;17583
5.8.2005;1;73;16148
5.8.2005;2;71;15299
5.8.2005;3;72;14782
5.8.2005;4;71;14544
5.8.2005;5;72;14677
5.8.2005;6;71;15457
5.8.2005;7;71;16955
5.8.2005;8;73;18937
5.8.2005;9;76;20685
5.8.2005;10;78;22285
5.8.2005;11;82;23741
5.8.2005;12;85;24727
5.8.2005;13;87;25254
5.8.2005;14;90;25802
5.8.2005;15;92;25983
5.8.2005;16;90;25700
5.8.2005;17;82;24658
5.8.2005;18;80;23607
5.8.2005;19;77;22455
5.8.2005;20;76;21774
5.8.2005;21;75;21587
5.8.2005;22;75;20569
5.8.2005;23;74;18713
5.8.2005;24;73;16791
6.8.2005;1;72;15306
6.8.2005;2;71;14343
6.8.2005;3;69;13628
6.8.2005;4;69;13175
6.8.2005;5;68;12987
6.8.2005;6;67;13069
6.8.2005;7;67;13452
6.8.2005;8;68;14717
6.8.2005;9;70;16175
6.8.2005;10;72;17277
6.8.2005;11;75;18063
6.8.2005;12;77;18546
6.8.2005;13;79;18756
6.8.2005;14;79;18832
6.8.2005;15;80;18904
6.8.2005;16;80;19025
6.8.2005;17;81;19161
6.8.2005;18;80;19129
6.8.2005;19;79;18673
6.8.2005;20;77;18115
6.8.2005;21;74;18272
6.8.2005;22;71;17736
6.8.2005;23;69;16294
6.8.2005;24;68;14754
7.8.2005;1;67;13575
7.8.2005;2;66;12706
7.8.2005;3;65;12195
7.8.2005;4;64;11865
7.8.2005;5;64;11758
7.8.2005;6;63;11778
7.8.2005;7;62;11992
7.8.2005;8;64;12940
7.8.2005;9;67;14324
7.8.2005;10;71;15633
7.8.2005;11;74;16741
7.8.2005;12;78;17638
7.8.2005;13;81;18273
7.8.2005;14;82;18593
7.8.2005;15;83;18815
7.8.2005;16;82;18968
7.8.2005;17;83;19295
7.8.2005;18;83;19531
7.8.2005;19;82;19306
7.8.2005;20;80;18914
7.8.2005;21;77;19313
7.8.2005;22;75;18775
7.8.2005;23;73;17153
7.8.2005;24;71;15522
8.8.2005;1;71;14340
8.8.2005;2;70;13656
8.8.2005;3;69;13271
8.8.2005;4;68;13076
8.8.2005;5;68;13231
8.8.2005;6;68;14016
8.8.2005;7;68;15409
8.8.2005;8;70;17506
8.8.2005;9;72;19199
8.8.2005;10;75;20665
8.8.2005;11;79;21982
8.8.2005;12;82;23115
8.8.2005;13;84;23785
8.8.2005;14;85;24348
8.8.2005;15;85;24452
8.8.2005;16;85;24340
8.8.2005;17;85;24146
8.8.2005;18;84;23799
8.8.2005;19;82;23245
8.8.2005;20;81;22894
8.8.2005;21;79;23045
8.8.2005;22;78;21916
8.8.2005;23;76;19796
8.8.2005;24;75;17762
9.8.2005;1;74;16271
9.8.2005;2;74;15433
9.8.2005;3;73;14973
9.8.2005;4;72;14653
9.8.2005;5;72;14673
9.8.2005;6;71;15496
9.8.2005;7;72;16958
9.8.2005;8;72;18764
9.8.2005;9;73;20005
9.8.2005;10;74;21002
9.8.2005;11;76;21874
9.8.2005;12;78;22480
9.8.2005;13;79;22876
9.8.2005;14;80;23240
9.8.2005;15;83;23352
9.8.2005;16;84;23333
9.8.2005;17;83;23294
9.8.2005;18;82;22979
9.8.2005;19;82;22350
9.8.2005;20;80;21821
9.8.2005;21;78;21993
9.8.2005;22;76;20978
9.8.2005;23;75;18971
9.8.2005;24;75;16971
10.8.2005;1;73;15507
10.8.2005;2;72;14593
10.8.2005;3;71;14011
10.8.2005;4;71;13722
10.8.2005;5;71;13835
10.8.2005;6;69;14623
10.8.2005;7;69;16075
10.8.2005;8;70;18044
10.8.2005;9;73;19733
10.8.2005;10;76;21078
10.8.2005;11;79;22306
10.8.2005;12;82;23220
10.8.2005;13;84;23812
10.8.2005;14;85;24381
10.8.2005;15;86;24624
10.8.2005;16;86;24738
10.8.2005;17;86;24721
10.8.2005;18;85;24454
10.8.2005;19;84;23774
10.8.2005;20;82;23056
10.8.2005;21;79;23115
10.8.2005;22;77;22031
10.8.2005;23;75;19905
10.8.2005;24;74;17741
11.8.2005;1;73;16247
11.8.2005;2;72;15293
11.8.2005;3;72;14731
11.8.2005;4;71;14413
11.8.2005;5;71;14531
11.8.2005;6;70;15221
11.8.2005;7;70;16684
11.8.2005;8;72;18703
11.8.2005;9;73;20310
11.8.2005;10;76;21642
11.8.2005;11;79;22879
11.8.2005;12;82;23900
11.8.2005;13;85;24518
11.8.2005;14;86;25107
11.8.2005;15;88;25276
11.8.2005;16;87;25282
11.8.2005;17;87;25201
11.8.2005;18;86;24737
11.8.2005;19;83;23938
11.8.2005;20;82;23258
11.8.2005;21;78;23249
11.8.2005;22;77;22026
11.8.2005;23;75;19872
11.8.2005;24;75;17744
12.8.2005;1;73;16184
12.8.2005;2;72;15223
12.8.2005;3;71;14542
12.8.2005;4;69;14198
12.8.2005;5;69;14287
12.8.2005;6;70;15140
12.8.2005;7;69;16485
12.8.2005;8;71;18076
12.8.2005;9;72;19459
12.8.2005;10;74;20833
12.8.2005;11;77;22046
12.8.2005;12;80;22955
12.8.2005;13;81;23489
12.8.2005;14;82;24026
12.8.2005;15;83;24205
12.8.2005;16;83;24080
12.8.2005;17;82;23797
12.8.2005;18;82;23178
12.8.2005;19;79;22524
12.8.2005;20;78;22166
12.8.2005;21;77;22186
12.8.2005;22;76;21077
12.8.2005;23;76;19481
12.8.2005;24;75;17683
13.8.2005;1;75;16388
13.8.2005;2;75;15509
13.8.2005;3;75;14989
13.8.2005;4;75;14677
13.8.2005;5;75;14578
13.8.2005;6;74;14850
13.8.2005;7;74;15362
13.8.2005;8;75;16886
13.8.2005;9;78;18822
13.8.2005;10;81;20775
13.8.2005;11;84;22204
13.8.2005;12;86;23154
13.8.2005;13;89;23676
13.8.2005;14;90;23927
13.8.2005;15;92;24016
13.8.2005;16;93;24025
13.8.2005;17;92;24065
13.8.2005;18;92;23842
13.8.2005;19;91;23310
13.8.2005;20;84;22871
13.8.2005;21;81;22946
13.8.2005;22;78;21977
13.8.2005;23;77;20384
13.8.2005;24;77;18690
14.8.2005;1;76;17294
14.8.2005;2;76;16334
14.8.2005;3;74;15644
14.8.2005;4;74;15150
14.8.2005;5;74;14920
14.8.2005;6;73;14849
14.8.2005;7;73;14902
14.8.2005;8;74;15881
14.8.2005;9;76;17412
14.8.2005;10;78;18993
14.8.2005;11;81;20439
14.8.2005;12;83;21544
14.8.2005;13;84;22325
14.8.2005;14;85;22688
14.8.2005;15;83;22233
14.8.2005;16;78;21265
14.8.2005;17;76;20726
14.8.2005;18;78;20585
14.8.2005;19;76;20350
14.8.2005;20;76;20169
14.8.2005;21;74;20179
14.8.2005;22;71;19120
14.8.2005;23;72;17518
14.8.2005;24;69;15914
15.8.2005;1;68;14770
15.8.2005;2;68;14057
15.8.2005;3;68;13641
15.8.2005;4;68;13457
15.8.2005;5;67;13606
15.8.2005;6;66;14493
15.8.2005;7;66;15905
15.8.2005;8;65;17456
15.8.2005;9;66;18468
15.8.2005;10;67;19113
15.8.2005;11;67;19637
15.8.2005;12;68;19784
15.8.2005;13;68;19631
15.8.2005;14;68;19540
15.8.2005;15;69;19297
15.8.2005;16;70;19043
15.8.2005;17;71;18924
15.8.2005;18;71;18769
15.8.2005;19;70;18446
15.8.2005;20;69;18221
15.8.2005;21;67;18490
15.8.2005;22;66;17494
15.8.2005;23;65;15743
15.8.2005;24;64;14032
16.8.2005;1;63;12852
16.8.2005;2;62;12199
16.8.2005;3;62;11833
16.8.2005;4;61;11668
16.8.2005;5;61;11867
16.8.2005;6;61;12678
16.8.2005;7;60;14016
16.8.2005;8;61;15797
16.8.2005;9;64;17033
16.8.2005;10;67;17859
16.8.2005;11;68;18609
16.8.2005;12;71;19091
16.8.2005;13;72;19318
16.8.2005;14;73;19522
16.8.2005;15;73;19428
16.8.2005;16;73;19232
16.8.2005;17;74;19241
16.8.2005;18;74;19079
16.8.2005;19;73;18586
16.8.2005;20;71;18269
16.8.2005;21;70;18651
16.8.2005;22;68;17739
16.8.2005;23;68;16054
16.8.2005;24;68;14374
17.8.2005;1;67;13274
17.8.2005;2;67;12572
17.8.2005;3;67;12210
17.8.2005;4;66;12028
17.8.2005;5;65;12159
17.8.2005;6;65;12998
17.8.2005;7;64;14338
17.8.2005;8;64;16254
17.8.2005;9;69;17693
17.8.2005;10;73;18755
17.8.2005;11;76;19648
17.8.2005;12;78;20210
17.8.2005;13;80;20521
17.8.2005;14;81;20909
17.8.2005;15;81;21063
17.8.2005;16;82;21062
17.8.2005;17;82;21039
17.8.2005;18;81;20674
17.8.2005;19;80;20019
17.8.2005;20;77;19447
17.8.2005;21;73;19661
17.8.2005;22;72;18558
17.8.2005;23;70;16677
17.8.2005;24;69;14738
18.8.2005;1;67;13412
18.8.2005;2;65;12545
18.8.2005;3;63;12080
18.8.2005;4;62;11818
18.8.2005;5;61;11858
18.8.2005;6;60;12560
18.8.2005;7;59;13863
18.8.2005;8;59;15542
18.8.2005;9;62;16781
18.8.2005;10;66;17672
18.8.2005;11;69;18314
18.8.2005;12;70;18671
18.8.2005;13;71;18808
18.8.2005;14;72;19039
18.8.2005;15;73;19114
18.8.2005;16;75;19083
18.8.2005;17;74;18998
18.8.2005;18;73;18707
18.8.2005;19;73;18140
18.8.2005;20;72;17946
18.8.2005;21;69;18277
18.8.2005;22;67;17363
18.8.2005;23;66;15699
18.8.2005;24;65;13960
19.8.2005;1;63;12770
19.8.2005;2;63;12026
19.8.2005;3;61;11611
19.8.2005;4;60;11458
19.8.2005;5;60;11674
19.8.2005;6;60;12440
19.8.2005;7;59;13663
19.8.2005;8;60;15434
19.8.2005;9;63;16846
19.8.2005;10;66;17777
19.8.2005;11;69;18516
19.8.2005;12;71;18899
19.8.2005;13;73;18990
19.8.2005;14;74;19098
19.8.2005;15;74;18858
19.8.2005;16;75;18466
19.8.2005;17;74;18133
19.8.2005;18;73;17705
19.8.2005;19;72;17225
19.8.2005;20;70;17108
19.8.2005;21;69;17363
19.8.2005;22;68;16613
19.8.2005;23;67;15357
19.8.2005;24;67;13870
20.8.2005;1;66;12852
20.8.2005;2;66;12193
20.8.2005;3;66;11800
20.8.2005;4;65;11605
20.8.2005;5;66;11567
20.8.2005;6;65;11911
20.8.2005;7;65;12538
20.8.2005;8;65;13611
20.8.2005;9;66;14962
20.8.2005;10;67;16127
20.8.2005;11;69;16966
20.8.2005;12;70;17400
20.8.2005;13;72;17549
20.8.2005;14;73;17544
20.8.2005;15;74;17562
20.8.2005;16;75;17632
20.8.2005;17;74;17778
20.8.2005;18;75;17833
20.8.2005;19;74;17661
20.8.2005;20;73;17666
20.8.2005;21;72;17952
20.8.2005;22;72;17341
20.8.2005;23;71;16163
20.8.2005;24;71;14751
21.8.2005;1;71;13687
21.8.2005;2;70;12964
21.8.2005;3;71;12561
21.8.2005;4;70;12322
21.8.2005;5;70;12290
21.8.2005;6;70;12462
21.8.2005;7;71;12800
21.8.2005;8;72;13716
21.8.2005;9;73;15075
21.8.2005;10;74;16440
21.8.2005;11;76;17673
21.8.2005;12;79;18675
21.8.2005;13;81;19514
21.8.2005;14;83;20034
21.8.2005;15;85;20513
21.8.2005;16;83;20775
21.8.2005;17;84;20948
21.8.2005;18;84;20971
21.8.2005;19;84;20618
21.8.2005;20;82;20409
21.8.2005;21;78;20622
21.8.2005;22;76;19468
21.8.2005;23;75;17616
